Index	PROVINCE_N	DISTRICT_N	Polling_D	DSD_N	Local_Gov	Ward	Type_Ward	GND_N	GND_NO	Votes	TOT_POP	E_Sinhales	E_SLTamil	E_IndTamil	E_SLMoor	E_Burgher	E_Malay	E_SLChetty	E_Bharatha	E_Other	E_AllTamil	E_AllOther
6489	Western	Kalutara	Agalawatta	Walallavita	Walallawita PS	Pannila		Pannila East	791B	818	1102	933	17	152	0	0	0	0	0	0	169	0
6490	Western	Kalutara	Agalawatta	Walallavita	Walallawita PS	Pannila		Pannila South	791A	701	867	745	122	0	0	0	0	0	0	0	122	0
6491	Western	Kalutara	Agalawatta	Walallavita	Walallawita PS	Pareigama		Pareigama North	782	666	856	848	8	0	0	0	0	0	0	0	8	0
6492	Western	Kalutara	Agalawatta	Walallavita	Walallawita PS	Pareigama		Pareigama South	782A	660	856	854	2	0	0	0	0	0	0	0	2	0
6493	Western	Kalutara	Agalawatta	Walallavita	Walallawita PS	Pelawaththa		Pelawatta	850	765	954	951	2	1	0	0	0	0	0	0	3	0
6494	Western	Kalutara	Agalawatta	Walallavita	Walallawita PS	Pelawaththa		Pelawatta East	850B	565	738	732	6	0	0	0	0	0	0	0	6	0
6495	Western	Kalutara	Agalawatta	Walallavita	Walallawita PS	Kumbhaduuwa		Pelawatta West North	850D	985	1265	1261	0	4	0	0	0	0	0	0	4	0
6496	Western	Kalutara	Agalawatta	Walallavita	Walallawita PS	Kumbhaduuwa		Pelawatta West South	850E	1000	1273	1271	2	0	0	0	0	0	0	0	2	0
6497	Western	Kalutara	Agalawatta	Walallavita	Walallawita PS	Bothalawa		Ranepuragoda	843I	621	821	819	1	0	0	0	0	1	0	0	1	1
6498	Western	Kalutara	Agalawatta	Walallavita	Walallawita PS	Walallawita		Thotaha	787C	694	818	816	2	0	0	0	0	0	0	0	2	0
6499	Western	Kalutara	Agalawatta	Walallavita	Walallawita PS	Gorakaduwa		Thundola	843E	791	1174	1051	14	109	0	0	0	0	0	0	123	0
6500	Western	Kalutara	Agalawatta	Walallavita	Walallawita PS	Karapagala		Udugama	786	518	631	631	0	0	0	0	0	0	0	0	0	0
6501	Western	Kalutara	Agalawatta	Walallavita	Walallawita PS	Pannila		Uragoda East	790	315	406	406	0	0	0	0	0	0	0	0	0	0
6502	Western	Kalutara	Agalawatta	Walallavita	Walallawita PS	Pannila		Uragoda West	790B	416	517	510	0	7	0	0	0	0	0	0	7	0
6503	Western	Kalutara	Agalawatta	Walallavita	Walallawita PS	Pannila		Uthumgama	790A	623	789	775	14	0	0	0	0	0	0	0	14	0
6504	Western	Kalutara	Agalawatta	Walallavita	Walallawita PS	Makalandawa		Walallavita East	787	609	736	733	0	0	0	0	0	0	0	3	0	3
6505	Western	Kalutara	Agalawatta	Walallavita	Walallawita PS	Walallawita		Walallavita South	787B	438	538	535	0	3	0	0	0	0	0	0	3	0
6506	Western	Kalutara	Agalawatta	Walallavita	Walallawita PS	Makalandawa		Wedawatta	849B	785	929	929	0	0	0	0	0	0	0	0	0	0
6507	Western	Kalutara	Agalawatta	Walallavita	Walallawita PS	Gorakaduwa		Weerakanda	843F	363	468	468	0	0	0	0	0	0	0	0	0	0
6508	Western	Kalutara	Agalawatta	Walallavita	Walallawita PS	Karapagala		Yagirala	785	771	957	956	1	0	0	0	0	0	0	0	1	0
6509	Western	Kalutara	Agalawatta	Walallavita	Walallawita PS	Ihala Hewessa		Yattapatha	843B	999	1280	1252	18	8	0	0	0	0	0	2	26	2
6510	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Akurana		Akurana	564	2000	2548	21	40	10	2466	6	0	0	0	5	50	11
6511	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Alawathugoda		Alawathugoda	583	3121	3835	2391	178	1002	245	19	0	0	0	0	1180	19
6512	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Dippitiya		Arambepola	584	1001	1301	942	19	6	334	0	0	0	0	0	25	0
6513	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Mawathupola		Balakaduwa	585	804	1007	735	250	5	17	0	0	0	0	0	255	0
6514	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Bulugohothenna		Bulugohothenna	559	1434	2162	8	17	16	2120	1	0	0	0	0	33	1
6515	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Deegala		Deegala	576	608	736	692	4	27	8	0	0	0	0	5	31	5
6516	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Vilanagama South		Delgasgoda	588	1258	1658	1088	25	505	38	1	1	0	0	0	530	2
6517	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Kurugoda		Delgasthenna	572	1267	1756	8	53	18	1672	0	5	0	0	0	71	5
6518	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Dippitiya		Dippitiya	586	1046	1309	1209	19	9	72	0	0	0	0	0	28	0
6519	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Dodangolla		Dodangolla	563	2291	3106	11	17	10	3066	0	0	0	0	2	27	2
6520	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Dunuvila		Dunuvila North	578	1365	1717	1706	9	1	1	0	0	0	0	0	10	0
6521	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Dunuvila		Dunuvila South	579	987	1192	1188	0	0	4	0	0	0	0	0	0	0
6522	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Kurugoda		Hureegolla	571	1655	2169	25	35	14	2094	1	0	0	0	0	49	1
6523	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Bulugohothenna		Kasawatta	560	1551	2342	22	82	29	2208	1	0	0	0	0	111	1
6524	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Marahela		Konakalagala	581	979	1260	1129	3	0	127	0	0	0	0	1	3	1
6525	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Kurudugahaela		Kurudugahaela	592	1306	1889	83	32	19	1754	1	0	0	0	0	51	1
6526	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Kurugoda		Kurugoda	570	1422	2013	24	5	10	1973	0	0	0	0	1	15	1
6527	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Pangollamada		Malgamandeniya	574	839	1146	228	149	133	617	14	5	0	0	0	282	19
6528	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Neerella		Malwanahinna	569	1504	2015	14	1	78	1922	0	0	0	0	0	79	0
6529	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Marahela		Marahela	582	828	1053	1053	0	0	0	0	0	0	0	0	0	0
6530	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Mawathupola		Mawathupola	580	1472	2087	1119	77	30	861	0	0	0	0	0	107	0
6531	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Neerella		Melchena	568	917	1218	1	8	1	1196	12	0	0	0	0	9	12
6532	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Neerella		Neerella	567	1665	2107	4	23	14	2047	18	0	0	0	1	37	19
6533	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Deegala		Palle Deegala	577	628	832	831	0	0	1	0	0	0	0	0	0	0
6534	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Dodangolla		Palleweliketiya	562	1393	1845	13	9	11	1810	1	0	0	0	1	20	2
6535	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Deegala		Pangollamada	573	621	795	19	7	0	763	4	1	0	0	1	7	6
6536	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Vilanagama North		Rambuke Ela	590	1409	1694	557	36	97	1004	0	0	0	0	0	133	0
6537	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Pangollamada		Rathukoho	575	992	1320	159	10	37	1110	0	0	0	0	4	47	4
6538	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Telambugahawatta		Thelambugahawatta	565	2424	3448	49	114	32	3220	7	26	0	0	0	146	33
6539	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Udawelikatiya		Udaweliketiya	561	2242	3189	4	38	7	3128	11	0	1	0	0	45	12
6540	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Kurudugahaela		Uggala	593	1367	2001	212	74	18	1697	0	0	0	0	0	92	0
6541	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Vilanagama South		Vilana Pallegama	591	1343	1703	1472	13	218	0	0	0	0	0	0	231	0
6542	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Vilanagama North		Vilana Udagama	589	1228	1566	1240	19	298	4	2	2	1	0	0	317	5
6543	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Alawathugoda		Walahena	587	735	1150	600	112	12	422	4	0	0	0	0	124	4
6544	Central	Kandy	Harispattuwa	Akurana	Akurana PS	Waragashinna		Waragashinna	566	1569	2228	4	4	3	2214	3	0	0	0	0	7	3
6545	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Maussawa		Bawlanawatta Janapadaya	998	541	567	248	296	23	0	0	0	0	0	0	319	0
6546	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Maussawa		Bopitiya Nagaraya	1038	740	859	270	38	363	185	0	3	0	0	0	401	3
6547	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Udadelthota		Galaha	978	1547	1882	312	502	253	808	0	7	0	0	0	755	7
6548	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Gabadama-Karagaskada		Gonangoda	1040	1796	2207	575	245	876	511	0	0	0	0	0	1121	0
6549	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Delthota		Greatweliya	1043	845	1145	59	83	697	306	0	0	0	0	0	780	0
6550	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Pattiyagama		Kandegama	1046	204	218	215	1	1	1	0	0	0	0	0	2	0
6551	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Gabadama-Karagaskada		Karagaskada North	1041	1035	1368	426	98	54	774	9	7	0	0	0	152	16
6552	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Pattiyagama		Karagaskada South	1042	935	1319	46	14	2	1256	1	0	0	0	0	16	1
6553	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Kolambissa		Kiriwanaketiya	1027	532	625	624	0	0	1	0	0	0	0	0	0	0
6554	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Kolambissa		Kolambissa East	1029	320	410	410	0	0	0	0	0	0	0	0	0	0
6555	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Kolambissa		Kolambissa West	1030	357	443	439	4	0	0	0	0	0	0	0	4	0
6556	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Kolambissa		Kotagepitiya	1028	378	416	416	0	0	0	0	0	0	0	0	0	0
6557	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Maussawa		Maussawa	1035	735	895	732	142	20	1	0	0	0	0	0	162	0
6558	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Pattiyagama		Medakekila	1037	577	697	68	4	8	606	0	11	0	0	0	12	11
6559	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Kolambissa		Murapola East	1031	508	596	596	0	0	0	0	0	0	0	0	0	0
6560	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Kolambissa		Murapola West	1032	403	491	491	0	0	0	0	0	0	0	0	0	0
6561	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Kolambissa		Nawaneliya	1026	487	581	581	0	0	0	0	0	0	0	0	0	0
6562	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Udadelthota		Palugama	977	826	1208	1072	117	17	2	0	0	0	0	0	134	0
6563	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Gabadama-Karagaskada		Pattiyagama Gabadagama North	1045	865	1121	640	3	474	4	0	0	0	0	0	477	0
6564	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Gabadama-Karagaskada		Pattiyagama Gabadagama South	1044	858	987	524	3	460	0	0	0	0	0	0	463	0
6565	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Pattiyagama		Pattiyagama Pallegama	1033	937	1076	166	0	11	898	1	0	0	0	0	11	1
6566	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Gabadama-Karagaskada		Pattiyagama Udagama	1039	384	513	119	0	1	393	0	0	0	0	0	1	0
6567	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Perawatta		Perawatta East	980	865	983	586	83	311	2	1	0	0	0	0	394	1
6568	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Perawatta		Perawatta West	981	1746	1946	265	500	1179	2	0	0	0	0	0	1679	0
6569	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Delthota		Suduwella	979	2230	2527	608	1125	482	302	1	0	0	0	9	1607	10
6570	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Udadelthota		Udadelthota	976	2988	3521	1353	908	1180	74	6	0	0	0	0	2088	6
6571	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Pattiyagama		Wadiyagoda	1047	259	300	289	2	0	9	0	0	0	0	0	2	0
6572	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Maussawa		Wanahapuwa	1036	518	663	1	1	8	653	0	0	0	0	0	9	0
6573	Central	Kandy	Hewaheta	Delthota	Pathahewaheta PS	Pattiyagama		Wetakepotha	1034	636	781	22	12	17	728	0	1	0	0	1	29	2
6574	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Naranwita		Atuwewatta	1151	1640	2203	918	18	3	1257	0	7	0	0	0	21	7
6575	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Doluwa		Doluwa	1155	728	953	946	5	2	0	0	0	0	0	0	7	0
6576	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Galoya		Galoya	1162	1665	2127	1468	647	6	4	1	0	1	0	0	653	2
6577	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Gampolawatta		Gampolawatta	1150	1654	2278	1130	28	6	1114	0	0	0	0	0	34	0
6578	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Ganegoda		Ganegoda	1158	1196	1598	1582	5	0	3	4	0	0	0	4	5	8
6579	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Doluwa		Godawela	1156	934	1242	1234	4	4	0	0	0	0	0	0	8	0
6580	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Millagahamula		Gothatuwela	1145	1097	1389	1374	3	12	0	0	0	0	0	0	15	0
6581	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Panvilathenna		Gurukele	1138	1109	1336	945	20	370	0	1	0	0	0	0	390	1
6582	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Galoya		Haloya	1160	1120	1360	883	53	408	1	3	12	0	0	0	461	15
6583	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Mulgama		Hunugala	1142	1312	1407	1195	180	32	0	0	0	0	0	0	212	0
6584	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Naranwita		Inguruwatta	1153	1258	1665	1661	1	1	0	1	0	0	0	1	2	2
6585	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Kahawatta		Kahawatta	1144	949	1221	1221	0	0	0	0	0	0	0	0	0	0
6586	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Panvilathenna		Legumdeniya	1146	1195	1453	1411	2	40	0	0	0	0	0	0	42	0
6587	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Masgolla		Masgolla	1141	1350	1691	1658	33	0	0	0	0	0	0	0	33	0
6588	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Ganegoda		Megoda Kalugamuwa	1157	1086	1334	1326	4	1	0	1	0	0	0	2	5	3
6589	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Millagahamula		Millagahamula	1173	1209	1516	1505	11	0	0	0	0	0	0	0	11	0
6590	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Mulgama		Mulgama	1132	627	801	485	136	178	0	0	0	0	0	2	314	2
6591	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Naranwita		Naranvita	1149	966	1147	1139	0	6	2	0	0	0	0	0	6	0
6592	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Doluwa		Nawa Gurukele	1139	896	1113	1101	4	5	0	3	0	0	0	0	9	3
6593	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Palledelthota		Nawa Nillamba	1136	1338	1614	437	29	1098	26	5	0	0	0	19	1127	24
6594	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Nillamba		Nillamba	1137	1746	2267	1801	438	21	2	3	0	1	0	1	459	5
6595	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Kahawatta		Orayanwatta	1154	1051	1322	1299	9	8	5	0	0	0	0	1	17	1
6596	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Millagahamula		Pabadeniya	1148	574	772	762	10	0	0	0	0	0	0	0	10	0
6597	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Palledelthota		Palledelthota	1135	2248	2712	1808	118	743	36	6	0	0	0	1	861	7
6598	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Panvilathenna		Panvilathenna	1147	848	1062	1009	39	14	0	0	0	0	0	0	53	0
6599	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Mulgama		Pitawala	1133	1126	1248	235	15	968	29	0	0	0	0	1	983	1
6600	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Pupuressa		Pupuressa	1181	3525	4769	1471	1199	2059	34	3	0	0	0	3	3258	6
6601	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Masgolla		Rajathalawa	1182	807	996	827	85	81	3	0	0	0	0	0	166	0
6602	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Masgolla		Thumpelawaka	1140	722	801	604	3	190	0	4	0	0	0	0	193	4
6603	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Kahawatta		Thundeniya	1143	889	1052	1052	0	0	0	0	0	0	0	0	0	0
6604	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Mulgama		Ududeniya	1134	697	878	446	11	420	1	0	0	0	0	0	431	0
6605	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Nillamba		Wariyagala	1161	1270	1629	1196	224	201	2	2	1	0	0	3	425	6
6606	Central	Kandy	Gampola	Doluwa	Udapalatha PS	Gampolawatta		Wewathenna	1152	773	886	834	0	9	41	2	0	0	0	0	9	2
6607	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Dolosbage		Alugolla	1051	1098	1582	898	66	613	1	0	0	0	0	4	679	4
6608	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Sinhapura		Ethgala East	1074	1489	1866	1841	7	3	8	6	1	0	0	0	10	7
6609	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Sinhapura		Ethgala North	1073	802	971	876	32	4	39	1	18	1	0	0	36	20
6610	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Udagama		Ethgala West	1075	948	1245	1241	2	0	0	0	0	0	0	2	2	2
6611	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Galpaya		Galpaya	1066	1824	2366	2150	154	49	5	0	7	0	0	1	203	8
6612	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Gampolawela		Gampolawela	1077	1918	2419	1963	16	12	414	8	6	0	0	0	28	14
6613	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Watakedeniya		Gemunupura	1057	1057	1171	1171	0	0	0	0	0	0	0	0	0	0
6614	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Malwattagama		Giraulla	1061	1091	1292	1285	7	0	0	0	0	0	0	0	7	0
6615	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Wallahagoda		Herakola	1067	2173	2644	2593	44	0	6	1	0	0	0	0	44	1
6616	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Malwattagama		Karagala	1059	876	1104	1092	12	0	0	0	0	0	0	0	12	0
6617	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Dolosbage		Kelly Group	1049	419	590	405	48	137	0	0	0	0	0	0	185	0
6618	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Galpaya		Kohowala	1060	941	1153	1153	0	0	0	0	0	0	0	0	0	0
6619	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Gampolawela		Maligapurana	1078	1467	1972	1097	217	36	613	0	6	2	0	1	253	9
6620	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Malwattagama		Malwattagama	1063	1900	2320	2307	13	0	0	0	0	0	0	0	13	0
6621	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Dolosbage		Miyanagolla	1050	1320	1731	953	11	765	0	1	0	0	0	1	776	2
6622	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Patithalawa		Patithalawa	1048	1613	1921	1467	228	224	1	1	0	0	0	0	452	1
6623	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Kurunduwatta		Pellapitiya North	1065	1449	1941	1846	2	93	0	0	0	0	0	0	95	0
6624	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Kurunduwatta		Pellapitiya South	1064	1037	1539	1117	33	385	1	3	0	0	0	0	418	3
6625	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Yatapana		Pitakanda	1054	1627	2084	1310	213	560	1	0	0	0	0	0	773	0
6626	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Galpaya		Polmalagama	1062	720	849	848	1	0	0	0	0	0	0	0	1	0
6627	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Udahenthenna		Rakshawa	1053	1771	2380	996	381	996	7	0	0	0	0	0	1377	0
6628	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Sinhapura		Sinhapura	1076	1319	1600	1527	62	0	5	5	0	0	0	1	62	6
6629	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Udagama		Thembiligala	1070	1515	1837	1812	13	0	0	11	0	0	0	1	13	12
6630	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Udagama		Udagama	1069	1592	2015	1904	52	52	4	3	0	0	0	0	104	3
6631	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Udahenthenna		Udahenthenna	1055	1345	1807	1284	470	45	5	3	0	0	0	0	515	3
6632	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Patithalawa		Uduwella	1052	1137	1356	1332	24	0	0	0	0	0	0	0	24	0
6633	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Ulapane		Ulapane North	1071	1724	2177	1838	202	46	83	1	6	1	0	0	248	8
6634	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Ulapane		Ulapane South	1072	2852	3732	1333	152	36	2172	12	22	0	0	5	188	39
6635	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Wallahagoda		Wallahagoda	1068	2019	2629	2145	128	56	268	7	18	0	0	7	184	32
6636	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Watakedeniya		Wetakedeniya	1058	1489	1824	1816	2	0	5	0	1	0	0	0	2	1
6637	Central	Kandy	Nawalapitiya	Ganga Ihala Korale	Ganga Ihala Korale PS	Yatapana		Yatapana	1056	871	1137	1021	114	2	0	0	0	0	0	0	116	0
6638	Central	Kandy	Harispattuwa	Harispattuwa	Harispattuwa PS	Hedeniya		Aladeniya	471	818	1001	982	8	0	9	2	0	0	0	0	8	2
6639	Central	Kandy	Harispattuwa	Harispattuwa	Harispattuwa PS	Medawala		Amuwathdeniya	488	531	627	627	0	0	0	0	0	0	0	0	0	0
6640	Central	Kandy	Harispattuwa	Harispattuwa	Harispattuwa PS	Medawala		Angoda	485	370	467	467	0	0	0	0	0	0	0	0	0	0
6641	Central	Kandy	Harispattuwa	Harispattuwa	Harispattuwa PS	Viguhumpola		Arambegama	470	920	1194	1191	2	1	0	0	0	0	0	0	3	0
6642	Central	Kandy	Harispattuwa	Harispattuwa	Harispattuwa PS	Gonigoda		Attaragama	480	778	975	974	1	0	0	0	0	0	0	0	1	0
6643	Central	Kandy	Harispattuwa	Harispattuwa	Harispattuwa PS	Attaragama		Attaragama East	481	757	919	918	0	0	0	0	0	0	0	1	0	1
6644	Central	Kandy	Harispattuwa	Harispattuwa	Harispattuwa PS	Attaragama		Attaragama South	482	786	994	990	2	0	0	2	0	0	0	0	2	2
6645	Central	Kandy	Harispattuwa	Harispattuwa	Harispattuwa PS	Gohagoda		Banwelgolla	431	653	837	832	4	1	0	0	0	0	0	0	5	0
6646	Central	Kandy	Harispattuwa	Harispattuwa	Harispattuwa PS	Nugawela		Batuambe	454	697	896	894	0	0	2	0	0	0	0	0	0	0
6647	Central	Kandy	Harispattuwa	Harispattuwa	Harispattuwa PS	Yatihalagala		Bogahakanda	438	479	598	598	0	0	0	0	0	0	0	0	0	0
6648	Central	Kandy	Harispattuwa	Harispattuwa	Harispattuwa PS	Attaragama		Bothota	483	891	1083	1081	2	0	0	0	0	0	0	0	2	0
6649	Central	Kandy	Harispattuwa	Harispattuwa	Harispattuwa PS	Seewaleekanda		Bulathgolla	444	620	747	746	1	0	0	0	0	0	0	0	1	0
6650	Central	Kandy	Harispattuwa	Harispattuwa	Harispattuwa PS	Kulugammana		Dadahogama	449	730	909	907	2	0	0	0	0	0	0	0	2	0
6651	Central	Kandy	Harispattuwa	Harispattuwa	Harispattuwa PS	Attaragama		Dembaralawa	486	944	1116	1116	0	0	0	0	0	0	0	0	0	0
6652	Central	Kandy	Harispattuwa	Harispattuwa	Harispattuwa PS	Medawala		Doranegama	487	476	528	528	0	0	0	0	0	0	0	0	0	0
6653	Central	Kandy	Harispattuwa	Harispattuwa	Harispattuwa PS	Nugawela		Embulpuraya	453	633	808	800	5	0	3	0	0	0	0	0	5	0
6654	Central	Kandy	Harispattuwa	Harispattuwa	Harispattuwa PS	Gonigoda		Endaruthenna	464	402	553	79	6	0	463	5	0	0	0	0	6	5
6655	Central	Kandy	Harispattuwa	Harispattuwa	Harispattuwa PS	Senarathgama		Etamurungagoda	414	919	1202	1087	35	0	73	3	0	0	0	4	35	7
6656	Central	Kandy	Harispattuwa	Harispattuwa	Harispattuwa PS	Gohagoda		Gohagoda	429	1411	1793	1740	21	0	0	7	3	19	0	3	21	32
6657	Central	Kandy	Harispattuwa	Harispattuwa	Harispattuwa PS	Gonigoda		Gonigoda	467	536	676	673	3	0	0	0	0	0	0	0	3	0
6658	Central	Kandy	Harispattuwa	Harispattuwa	Harispattuwa PS	Gonigoda		Gonigoda-Palkumbura	468	719	835	826	6	3	0	0	0	0	0	0	9	0
6659	Central	Kandy	Harispattuwa	Harispattuwa	Harispattuwa PS	Haloluwa		Haloluwa	435	1331	1757	1742	5	1	8	1	0	0	0	0	6	1
6660	Central	Kandy	Harispattuwa	Harispattuwa	Harispattuwa PS	Haloluwa		Haloluwa Pallegama	434	588	747	709	22	11	0	5	0	0	0	0	33	5
6661	Central	Kandy	Harispattuwa	Harispattuwa	Harispattuwa PS	Hamanagoda		Hamangoda North	436	1560	2001	1990	3	0	1	3	4	0	0	0	3	7
